lat,lon,RSSI[]
-8.075844,-34.894093,-54.8666666667,-57.7666666667,-59.8,-63.6666666667
-8.075839,-34.893936,-56.8333333333,-55.8666666667,-63.2333333333,-69.4333333333
-8.075829,-34.894043,-56.7666666667,-53.4333333333,-62.7333333333,-63.5
-8.075821,-34.896179,-60.8,-67.75,-54.15,-74.65
-8.075809,-34.89991,-66.8333333333,-71.9,-65.5,-71.9333333333
-8.075806,-34.893837,-61.9666666667,-47.2,-60.3333333333,-69.8333333333
-8.075804,-34.893963,-59.65,-53.25,-59.75,-67.8
-8.075802,-34.899921,-66.5666666667,-73.2666666667,-58.0,-66.4333333333
-8.0758,-34.896179,-67.0333333333,-65.2666666667,-50.8666666667,-75.2333333333
-8.075789,-34.899933,-65.5,-74.7,-49.8666666667,-75.5
-8.075788,-34.893932,-56.3,-53.3,-61.275,-67.325
-8.075774,-34.893726,-56.85,-49.9,-67.0,-72.5
-8.075765,-34.893829,-66.1666666667,-57.5666666667,-73.3333333333,-74.9
-8.075758,-34.896198,-60.4666666667,-72.6666666667,-56.0,-71.2666666667
-8.075755,-34.899933,-67.95,-73.65,-56.45,-64.45
-8.075751,-34.899929,-63.9666666667,-75.2,-65.4,-64.4
-8.07575,-34.89362,-60.5,-52.9333333333,-66.9,-71.5666666667
-8.075749,-34.896191,-61.0666666667,-65.4666666667,-60.0,-71.7
-8.075749,-34.893822,-56.85,-55.45,-64.2,-69.05
-8.075727,-34.899952,-67.7,-72.75,-53.05,-64.65
-8.075724,-34.893494,-56.0,-51.7666666667,-69.4,-69.2666666667
-8.075722,-34.893696,-56.4333333333,-49.6,-62.9666666667,-67.3
-8.075707,-34.893715,-59.8666666667,-48.6333333333,-61.3333333333,-67.7333333333
-8.075703,-34.899944,-72.2333333333,-71.7,-59.2333333333,-60.6
-8.075703,-34.896214,-65.9333333333,-70.9,-51.1666666667,-73.9
-8.075698,-34.896202,-60.2,-70.8,-60.75,-77.6
-8.075687,-34.893345,-65.925,-45.575,-69.5,-73.375
-8.075682,-34.899948,-71.5666666667,-73.8,-54.2,-68.8
-8.075677,-34.893562,-61.3,-55.2,-64.3,-68.05
-8.075659,-34.899971,-67.5333333333,-74.3333333333,-63.9333333333,-66.6333333333
-8.075659,-34.89362,-60.05,-53.35,-68.45,-73.0
-8.075657,-34.896229,-60.05,-69.2,-56.2,-75.05
-8.07565,-34.896221,-60.2666666667,-65.2333333333,-59.2333333333,-76.2333333333
-8.075642,-34.899963,-61.7666666667,-75.9333333333,-53.2333333333,-68.1333333333
-8.075634,-34.89344,-62.35,-51.45,-66.8,-68.05
-8.075631,-34.893204,-63.5333333333,-49.7,-64.6666666667,-67.3333333333
-8.075617,-34.89624,-59.9666666667,-66.2666666667,-62.5,-71.5
-8.075608,-34.899971,-69.7666666667,-72.4666666667,-56.2333333333,-72.2
